id,title,author,reply_num,good,user_id,nickname,page
6007249893,贴吧的家长们你们好！有谁知道嘉兴哪里有靠谱的康复机构吗？,夜静人心88,9,0,tb.1.1eb3e379.uCt5Oh_LUbCZlNkwi4xvow,夜静人心66🌹,28
6804139044,石家庄哪里治疗自闭症星康自闭症连锁品牌物理疗法应用光、电、声,一只小迷妹哈,0,0,tb.1.3b109c90.seD5Cg0M2m057-pWKXBoBQ,,28
6804135964,谁知道石家庄哪里治疗自闭症比较好星康自闭症连锁品牌的治疗仪器,一只小迷妹哈,0,0,tb.1.3b109c90.seD5Cg0M2m057-pWKXBoBQ,,28
6804131395,石家庄哪里治疗自闭症的医院星康自闭症连锁品牌成立于2010年,一只小迷妹哈,0,0,tb.1.3b109c90.seD5Cg0M2m057-pWKXBoBQ,,28
5797687047,21个月了还不会说话的，你们是怎么处理？,18926228413L,13,0,tb.1.322471c.BtlMbd4B8jQ2y7yeza3rgA,,28
6803426329,请问一下大家，你们干预要多少钱呢，我们这里pci游戏课360,孔雀fan,6,0,tb.1.f1f06688.x96Lwg7umuGEURXthuNiSA,,28
6707127672,累了怎么办，能解脱吗？每天都好烦，有小朋友带他跟小朋友接触，,20170228y,98,0,tb.1.104ece94.sBZpp_v2uGPWLnbYWp-8fg,宝宝加油😈,28
6802763039,4周岁半自闭女孩很好动，有什么办法让她安静下来,沙拉奶瓶,4,0,tb.1.f7f2f4b7.BV00kMk3iMXGcDHQWY3wzQ,沙拉奶瓶ლ,28
6803640778,公益直播课预告 ，家庭干预之自闭症BTR策略下的ABA方法应用,维儿康wek,1,0,tb.1.aad7e794.LlxLoOpGOqoqd8SSXdu4vg,,28
6493603471,突然有个感悟，苦是一种常态，家长们共勉有个感悟。看贴吧里很多,等待风的向日葵,22,0,tb.1.154d7502.CFUn1zp1ezszuMQCX0ySnw,,28
6803503733,《怎样让特殊孩子学会做家务？》,杭州雅恩,0,0,tb.1.4069d725.XoTxRxf_9ho9HHLycqYpZw,,28
6791080279,求助帖 ! 女孩 ，三周五个月 ，各种问题 。没有条件去机构,Wzh931019,81,0,tb.1.73401b51.Y1UHqGCn4bZ9mNN4Lias6Q,,28
6803344032,目前家附近的机构不复工，有线上干预的课程推荐吗？,sssyyuuu99,2,0,tb.1.fd07d734.CbEZYSzMwKx8KKzsdRe1Ww,,28
6733803444,马斯克：脑机接口可以治疗自闭症？感觉好玄幻。,djlbb520,2,0,tb.1.e1869639.xfTp9aj2JoQplZB__dVRMw,放开那黄瓜⚡,28
6521281715,记录宝宝的变化 现在两周二,这世上的海角,77,0,tb.1.b67c0295.OmkR7-_N5AXGdnIhMa6cLw,,28
6240413222,很多明明很好的孩子，为什么还要跑到这个贴吧里混淆视听呢,kjlm122,81,0,tb.1.20b81f82.LEfQRZUtQJXCkdZkZmvx_g,,28
6802782558,学（TEACCH）、图片交换沟通系统（PECS）、人际关系发,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,28
6802781582,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,28
6498267572,不知道我的孩子程度怎么样，昨天看到一个帖子比我孩子好多了，还,粉红色人字拖,109,0,tb.1.c2007cbf.pfppx9Gex89sZBTZm-OGkw,,28
6802508161,我家儿子三岁了，还不会说话，只会叫爸爸，妈妈，爷爷奶奶，姐姐,芯逸双子,4,0,tb.1.d0ff266b.Ew5BBwJKXAOMgCauxxLoHQ,,28
5997815901,CyberVein关爱“星星的孩子”，用蓝色数脉行动推动公益可持续发,CyberVein,1,0,tb.1.d61ad4e1.FCt0pQDLyfsgY_gIDMagfg,,28
6734185014,总结语言发育迟缓六种常见原因,何鲁丽哦,35,0,tb.1.9b1977f4.MWYlsc9qK3DkZyW-YjC4Vg,,28
6802311421,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,汗zhi,0,0,tb.1.dc1f49b9.xv-83o1edeCaPh8sfY2BRg,,28
6104916891,谁去过郑大三附院（河南省妇幼）做康复训练？那边怎么样？,阿酸幸福福福,32,0,tb.1.2a3ec889.dnG3gl1N_2IaVAD2NfHl9Q,,28
6802314533,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,汗zhi,0,0,tb.1.dc1f49b9.xv-83o1edeCaPh8sfY2BRg,,28
6802298745,河北省儿童医院能看自闭症吗（咨询电话：0311-660351,用户尼玛不好打,0,0,tb.1.bd17e93b.JQsjaG7f13dbLu-Xc9jCUQ,,28
5462586604,吧里大神，五个月宝宝能看出自闭症倾向吗？,zhubiner,46,0,tb.1.97f28574.aGlasrsokRKNW_KVqJ1Q0g,,28
6746533423,孤独症儿童居家康复视频，每日公众号更新,petemrax,0,0,tb.1.af41aef9.MtZSYTD79lZvNS-l-8Z-hw,,28
6802171946,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,28
6802173181,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,28
6802174448,星康自闭症连锁品牌是一家民办非营利公益机构，针对教育对象的特,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,28
6046863020,30个月的宝宝还不会说话会不会是自闭症好担心？,wangqiaoxia520,34,0,tb.1.2a6b3d55.TtPm-GarGtRKQBW7h9E-5Q,,28
6802079504,河北省自闭症儿康复训练星      康自闭症连锁品牌运用行之,雨幕降临之际,0,0,tb.1.df10bd81.HqAwZCrMf94FKi7K2GEqdg,可爱滴娜娜🐯,29
6802093163,河北省自闭症儿康复训练星      康自闭症连锁品牌运用行之,雨幕降临之际,1,0,tb.1.df10bd81.HqAwZCrMf94FKi7K2GEqdg,可爱滴娜娜🐯,29
6801990877,星康自闭症连锁品牌是河北省自闭症研究会会长单位，成立于201,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,29
6801990677,星康自闭症连锁品牌是河北省自闭症研究会会长单位，成立于201,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,29
6801986883,星康儿童自闭症研究中心，是针对儿童自闭症及相关病症康复的研究,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,29
6801987121,星康儿童自闭症研究中心，是针对儿童自闭症及相关病症康复的研究,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,29
6001944154,自从怀疑自家孩子有自闭症的倾向一天都没有睡过好觉，天天以泪洗,夜静人心88,56,0,tb.1.1eb3e379.uCt5Oh_LUbCZlNkwi4xvow,夜静人心66🌹,29
6447123909,上周去上海新华医院给两个宝宝检查了，心如死灰两个宝宝M-ch,天若有晴1988,173,0,tb.1.4abf663d._BG0TC6E8PXNULBzzBmmow,愿如期而至🍭🍭,29
6801618560,家庭干预指引视频，有需要的家长请留言！,penguinsmart,0,0,tb.1.5faadd17._tvmQbD-3JoBqBCQcx9zxQ,Joy😇mom,29
6801650028,石家庄哪里有自闭症孩子学校星康自闭症连锁品牌是我省较早专门以,一只小迷妹哈,0,0,tb.1.3b109c90.seD5Cg0M2m057-pWKXBoBQ,,29
6801645566,石家庄哪里有治自闭症院星康自闭症连锁品牌旨在帮助自闭症儿童及,一只小迷妹哈,0,0,tb.1.3b109c90.seD5Cg0M2m057-pWKXBoBQ,,29
5519402335,请帮忙推荐天津哪个康复中心对4岁孩子语言发育迟缓的训练比较专,白色羽毛52,12,0,tb.1.559d137f.dJ2ENRQVTF-wKLYBlL-Kuw,,29
6800332922,两岁十一个月的宝宝如何训练孩子说话？,沙拉奶瓶,4,0,tb.1.f7f2f4b7.BV00kMk3iMXGcDHQWY3wzQ,沙拉奶瓶ლ,29
6173726695,我们家孩子下个月三岁了，从两岁开始我们就怀疑他自闭症，两岁半,,15,0,tb.1.8efaf3be.nYeB-QuGvKJAbgdfsmVUOA,贴吧用户_5KW4EaA,29
6801462400,《孩子总是出现情绪问题怎么办？试试神奇的“情感引导法”！》,杭州雅恩,0,0,tb.1.4069d725.XoTxRxf_9ho9HHLycqYpZw,,29
6801368465,有自闭症表现就一定是自闭症吗？,m1261772763,1,0,tb.1.f781a295.Gonrgum6-5EZjxHMm78xjw,后院读书🌴,29
6801409380,带这样一个小孩好累😔,那家伙伙,0,0,tb.1.1d5a544e.wHqFvCfR3nh__APJ846bew,,29
6361988582,"儿童康复中心,招募合伙人。",chelianwx,6,0,tb.1.327cede2.Q24HAUkMHSLSVMNqxrf0gg,康语招商加盟😁,29
6744177361,今天又忍不住打了孩子，大小便教了快两个月了，还是随地大小便，,九百九十九元,114,0,tb.1.e0ea2ae6.7ODqQoC7ER6ldLc-jM6l7g,,29
5845044711,请问大连的自闭症确诊医院哪家好一些，康复机构哪家好,贼小七pp,7,0,tb.1.520d1274.V3lz4gCMYTeJB5DpPxYZ8g,,29
6801274031,VR儿童自闭症训练康复系统给孩子一个新的未来,叶葉耶耶,0,0,tb.1.54b3c794.gYZpuXYRbEiWg3deBrzAGQ,,29
6716760057,终于明白之前有人说看书越看越绝望的感觉了……问题很多很多，进,,11,0,tb.1.3443c73.qzanYi5EJpteAjr4GVV2fw,平常心很重要😫,29
6801257354,上海特教老师对家长关心的问题的答疑,Addison_88,1,0,tb.1.96acad.mCuHbTDc9SZZRO_hUZSXiw,,29
6777003883,孩子患有孤独症，家长应该如何正确干预？,维儿康wek,2,0,tb.1.aad7e794.LlxLoOpGOqoqd8SSXdu4vg,,29
6767776457,我在苏州园区，诚求一位孤独症住家特教老师，不住家也行，住家管,zhlcount,6,0,tb.1.7012d791.rsgKiMnhyV0J2zUlqv3vNw,✨星爸要加油✨,29
6112738037,有没有长春的自闭症康复机构推荐？我家孩子3岁2个月，总是自己,汪星人60,37,0,tb.1.87599ab8.meC67u9cKeSylVOD5qnRIA,肮脏的牧师🎃,29
6169058958,也说冰箱妈妈理论，某些人想逼死谁,双十一送快递,58,0,tb.1.c6a7fbbb.Bt1vS1vGmNsK0pwAE1HUIw,贴吧用户_5GC7Wt1,29
5642827906,2岁2个月诊断自闭症，求大神帮我分析！,装之前装入白纸,87,0,tb.1.ceb25a4f.0fLtE3FtvTQEpZ5TsDGH-w,,29
6794734934,每一个自闭症患者都是外星人！（理解万岁！）,film100,1,0,tb.1.c9f84f3.Fmie0p919mucZOygqcgN5g,,29
6758110355,今天的心情终于可以平静些了。这段时间，过得很煎熬，想过离婚，,,75,0,tb.1.a1baf02a.A9lC0SOAmA0NT5iGBu3d0Q,雨雪天🎒,29
5810043755,今天再次去测发育商，得了95分，85以上正常，一年前84分，,o0pure0o,79,0,tb.1.1786cab6.g47ocaDRi5bMDbKMnTrHmw,,29
6797555407,请问有武汉的自闭症群吗，我想多了解下自闭症，虽然还没确诊，因,宝贝去哪儿儿儿,1,0,tb.1.33fbf1c1.d5t-2LMV9aQNjDJ9okTpKw,,29
6589405216,请问大家有听说过康复师X这个干预体系吗？,daisy_ml,4,0,tb.1.20381a03.lIwbTJUIky0w9yOmdI6p3g,,29
6800758216,康复教育----这个事情不单单只是一份事业，更是一份社会责任,panhong5530,0,0,tb.1.14d7c949.nTmL04eU08R8a6e4l4AaYw,,29
6800593067,自闭症谱系障碍的认知与康复,backto05,0,0,tb.1.867a3840.LBxtrh_X9oBpPtp94tTxfA,☜☜☜拉,29
6800506206,自闭症是怎样形成的_主要的病因是什么,北上广不相信66,0,0,tb.1.f7882a42.-pB8v75fdSFvXVoZdw_ORQ,,29
6798281279,我本人也是一名自闭孩子的家长，也经历过前期的不适迷茫以及最终,渺沧海之一二粟,2,0,tb.1.34dbacd3.THLlvHlCC1dXMVcdq8YcBg,,29
6799711434,谁知道河北省儿童自闭症医院哪家好呀星 。。？康自闭症康复连锁,lucky静哟,0,0,tb.1.98770826.tyMoFXAkX_CSyutBf3rjHQ,小橘猫😺😻🙀😹,29
6266770596,讨论下可能造成自闭症的原因。,minnie婷婷肉,42,0,tb.1.53dc3506.aSpWOdqlLJxH_131NRkhPg,,29
5837051622,孩子自闭症，我想要二胎，但是害怕这种概率会再次遇上,坤坤30,112,0,tb.1.f7596f63.GSWReOtPeKzrOupduvxKRw,,29
6799750977,我们家孩子下个月三岁了，从两岁开始我们就怀疑他自闭症，两岁半,clpz1997,3,0,tb.1.95cb953a._8XkiQpv6kQt1IlffW4rIw,贴吧用户_a4KUKt5,29
5906005791,马上就三十岁了，感觉自己有自闭症,小兔子平平,12,0,tb.1.fb88030.f13rZbfFvKWpFyRDPAm51g,自闭症患者💤,29
6307226423,再开一贴，昨天的被屏蔽了，重新发吧，想到哪里写哪里,快快好起来宝贝,33,0,tb.1.bdd42b23.hkg6YbzL1JI4eqreqWorAQ,好起来💕,29
6324243287,好久没来了，当年那些家长怎么样了,墨染尽千雪,6,0,tb.1.3d19c0f3.vIZKqLCtVv92vKQ4bescIg,,29
6761061901,刚开始评估时候跟医生还很开心 坐没多久就开始不耐烦了 **♀* 希望能有个好结果,,14,0,tb.1.dcf4f7a.A4lJZvIl8L-PnlP-sfjaxw,子谦好起来💞,29
6620887321,一年多了，看开了，花也开了。当从你问我为什么？这是什么开始，,命不久已单曲,14,0,tb.1.1c637697.eMKaSw7nKRfYPRNdIhW4-Q,加油因为有你♋,29
6235763969,一周四了 之前老人带 方便做家务什么的 儿子就放在笼子里看了,,32,0,tb.1.dcf4f7a.A4lJZvIl8L-PnlP-sfjaxw,子谦好起来💞,29
6016447299,我的女儿现在3岁多了，医生诊断是中重度自闭症，现在还不会说话,不想说话烦123,12,0,tb.1.90330f41.9FHuRD3HJhQ_g4-c0710iQ,不想说话😨,29
6651872864,请问 有中山自闭症的家长吗,一片一片1314,7,0,tb.1.2e7b80c5.RP5LIyIbGXfxmg0CIHlK0A,,29
6797750802,请问大家怎么调节心情，自从入手研究小朋友以后，焦虑和抑郁状态,孔雀fan,13,0,tb.1.f1f06688.x96Lwg7umuGEURXthuNiSA,,29
6716471891,孩子21个月 ，确诊5天了，很迷茫，在家里这边找了一个老师一,小哥一个,8,0,tb.1.b1085be9.KGK3SugZ4n_wR6svorVtsg,星星爸爸👦,30
6799467191,小孩三周4个月，不会说话，不指少应，没有刻板行为，兴趣广泛，,毕竟浑圆,6,0,tb.1.9f2ccb92.KIwvQ4qZ2tZXxR63apkVaw,,30
6799827400,青岛专门做感统训练中心的，市北城阳均有校区，有需要联系151,怪咖男神啦啦啦,0,0,tb.1.95088c61.HNcn7HANpqufqiOsuwB7fQ,小花老师🌳,30
6799831542,早慧树感统体能训练中心,怪咖男神啦啦啦,0,0,tb.1.95088c61.HNcn7HANpqufqiOsuwB7fQ,小花老师🌳,30
6797622474,请教贴,木木19881108,6,0,tb.1.60188a24.3nHwMlv_Nn2Ud89OW32Aiw,,30
6799753145,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,汗zhi,0,0,tb.1.dc1f49b9.xv-83o1edeCaPh8sfY2BRg,,30
6799750709,谁知道石家庄哪里治疗自闭症好星康自闭症连锁品牌以“让孩子同在,汗zhi,0,0,tb.1.dc1f49b9.xv-83o1edeCaPh8sfY2BRg,,30
5160346481,干细胞或可治疗自闭症,蜜汁微笑hehe,7,0,tb.1.bfb88159.vzpN691eZj7wiCDs8quPKQ,,30
6206991116,求助,悲催的三爷,38,0,tb.1.ddba7737.8cQDvMfEFkuyApE1BtMHzA,傲娇的三爷☞,30
6799718288,谁知道河北省儿童自闭症医院哪家好呀星 康自闭症康复连锁品牌成,XXVYCGG,0,0,tb.1.8358d7f1.8gJOUfAxoLzJbMtMTUCfnA,NIA🍒🎎,30
6799751760,星康自闭症连锁品牌成立于2010年，是一家专门针对孤独症、多,clpz1997,0,0,tb.1.95cb953a._8XkiQpv6kQt1IlffW4rIw,贴吧用户_a4KUKt5,30
6799705048,自闭症基因,拾忆Rryear,0,0,tb.1.314a95df.tsc1KfnVOXf-XFtwgJMljA,拾忆Rr💕,30
6775636222,有没有南昌的家长,asharen,7,0,tb.1.c2b614da.L6cvMxgtFJTKCVlvYRfkFw,,30
6276596132,谁试过干细胞移植，自闭症！,year不要惹我1,14,0,tb.1.79411ec.-qAuU_9Wwke1ijNiqLF36g,,30
6127044444,找邹小兵刚确诊了，3岁3个月，诊断是轻度高功能，推荐买了这两,莫筱鱼小童鞋,86,0,tb.1.195499a3.Bd-DBIhlA4zcNqJMupBcwg,,30
6799671309,星康自闭症连锁品牌成立于2010年，是一家专门针对孤独症、多,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,30
6799671751,星康自闭症连锁品牌成立于2010年，是一家专门针对孤独症、多,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,30
6766045862,听说过菌群移植技术这个新技术可以治疗自闭症，但是不知道安全性,morning宝贝11,54,0,tb.1.927f275.y-56vu8ZyQrA5riXx_7NDA,,30
6787217405,孩子拒绝带口罩和帽子  有什么办法,麻雀飞呀飞呀飞,7,0,tb.1.a0d8fab.1o8i1z2vkZKO8pRKfrVopQ,,30
6799612559,谁知道河北省儿童自闭症医院哪家好呀星    康自闭症康复连锁,,0,0,tb.1.499bbba9.11Pmyy1FALW37fzjaz3FwA,短腿猫😻爱吃鱼,30
6799538308,谁知道石家庄哪里治疗自闭症好星康自闭症连锁品牌以“让孩子同在,一只小迷妹哈,0,0,tb.1.3b109c90.seD5Cg0M2m057-pWKXBoBQ,,30
6799503783,这里有有经验的社交课老师吗？高薪聘请。13587315041,617573635,0,0,tb.1.1a3c59ad.PbFNWfDuhEtgwihJ9vcw2A,,30
6779361397,小地方的医疗资源和大城市的医疗资源？家长们该怎么选？,老翁山人,5,0,tb.1.6e76a7c5.bgGwBRINI61mPO3FcY_4aA,小鹿在家💕,30
6779358178,看了这么多贴子，发现很多家长都有疑惑？问题都解决了吗？,老翁山人,5,0,tb.1.6e76a7c5.bgGwBRINI61mPO3FcY_4aA,小鹿在家💕,30
6779347197,怎么判断自己家孩子是不是孤独症？自闭症？,老翁山人,7,0,tb.1.6e76a7c5.bgGwBRINI61mPO3FcY_4aA,小鹿在家💕,30
6779352193,小鹿在家——专注儿童线上康复咨询与指导(首单免费）,老翁山人,8,0,tb.1.6e76a7c5.bgGwBRINI61mPO3FcY_4aA,小鹿在家💕,30
6787953989,关于融合小学，伟大的母爱,563594516,7,0,tb.1.29faac2a.TO8c9iDgjQCHGsJ0hePsrQ,,30
6799391728,线上咨询服务，鼓励正在寻找干预资源的家长善用！,penguinsmart,0,0,tb.1.5faadd17._tvmQbD-3JoBqBCQcx9zxQ,Joy😇mom,30
6799106012,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,30
6799151846,上海赫尔森康复医院儿童康复科科普：自闭症分类及临床表现,小赫健康百科,1,0,tb.1.9d799dd.3aA4V_Ix8mR4GGbs4NLlzw,shfk◆,30
6458291649,看了很多帖子，第一次发帖，我家孩子在天津儿童医院被怀疑但是也,清晨的小鹿692,6,0,tb.1.a8e4780.gWV_nRa3p6wfyFp7-3bUGw,,30
6799104819,向及发育迟缓青少年儿童的训练；家长、教师及社会机构培训教材教,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,30
6799101245,（星康品牌的特点：快速出语言，让孩子先开口！！请百度搜索：石,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,30
6799103796,重对孤独症儿童的家庭、社区和学校生态环境的评估，客观分析他们,,0,0,tb.1.8cd9fd57.Yp-Xe6SXTQr9CKBlPr8KSQ,守望的天空张😘,30
6799068657,《促进孩子语言能力，沟通质量比频率更重要！》,杭州雅恩,0,0,tb.1.4069d725.XoTxRxf_9ho9HHLycqYpZw,,30
5883716005,惠州有没有靠谱的自闭症康复机构，求推荐,yjp720928,37,0,tb.1.a41d1c4.fhrVsSVBizDhyOEewKm69A,,30
6038315861,问下各位家长，有没有听说过广州三九脑科医院做头针，打营养针，,tong潼妈,35,0,tb.1.55dd9ba7.1zbAegbV7qzG4aFEBpSIQw,,30
6798694009,最好的儿童孤独症医院，孤独症的临床表现有哪些？,CD西南儿童医院,10,0,tb.1.5d714fb5.xen05o3U7S25e98J2cZ3Qw,,30
6762306110,建了一个群，大家可以加入交流,嘟嘟轩轩宝贝,1,0,tb.1.1cc2d46d.PacTNXE4sJ5zjBmwJ80vsQ,,30
6797960711,居家干预第十四天，特别依恋我，工具手变少，分享指变多，经常看,坐标娃娃,1,0,tb.1.3d212d8f.s3AGkgIXAl3rZ4Cqy6xBWQ,,30
5966493419,一年多的心路历程，从2岁3个月到现在3岁半，希望越来越好,大鹿蛋蛋丁,169,0,tb.1.4a0cfb15.e_eUVPzggYkB_5n_dp3-vA,奥特曼妈妈💖,30
6150759596,宝宝牛奶和鸡蛋高度不耐受，小麦轻度不耐受，医生建议高度的禁食,,60,0,tb.1.1f230bc2.2Qfhcd0FsjXiT0j49ot0HA,贴吧用户_5K8ZAVX,30
6675624777,发帖来记录下吧，明天就去医院检查了，祈求不是闭娃，发育迟缓也,hanxuelele,84,0,tb.1.385e8e60.JPfrKGqqVjMbY7OhuU9Sxw,,30
6798814763,,星家人在一起,0,0,tb.1.139434af.cCH5Q6KLj8vTQdns9QTqpg,,30
6798636412,免费电话咨询，鼓励有任何疑问想咨询的家长留言。,penguinsmart,0,0,tb.1.5faadd17._tvmQbD-3JoBqBCQcx9zxQ,Joy😇mom,30
6798733484,康康来了 | 如何让我的孩子学会与异性和谐相处？,融爱自闭症康复,0,0,tb.1.7b7be1a4.KS5yfT0dzCChDo-UyFd0zQ,,30
6797549186,对于孤独症谱系轻症的孩子，你们有没有这样的经历：刚得知孩子有,,7,0,tb.1.a1baf02a.A9lC0SOAmA0NT5iGBu3d0Q,雨雪天🎒,30
5781508562,看自闭症的细节,宝爱你直到永远,652,0,tb.1.df1c1e97.Tb1wNzG8KtzDJ6R7-RNyhQ,,30
6732516124,14个月多的宝宝 不依恋父母 谁抱都伸手要抱 自闭症最严重表现吗,yongjiayi,12,0,tb.1.54020b0e.XiDLBRZMAHREjRwcGE4hhg,,30
6637810817,通过自闭症能量净心疗愈，家庭获得重生,阳光照十方,1,0,tb.1.f1b41986.oZr4m8dFIUsqRsIlBeoEYw,贴吧用户_7QU8JXQ,30
6680724100,我家儿子我感觉疑似：1个月多前，正好2周岁的时候，我从国外回,niko4639,54,0,tb.1.76446b32.xoR1RVQMf4Mlgwoo5T18DQ,,31
6519582168,给大家一点信心吧！我家的三月份要满三周岁了，两岁半查出来问题,xuyinfei1984,36,0,tb.1.6fce178e.mXE1mFLNFM0XuCJ2n7hVVg,如果能够重生🌺,31
6797668972,孩子前几天去广州中山三院儿童行为发育中心经专业医院评估排除自,yolijiagn,3,0,tb.1.f8947684.2i1hXQMPtG_2gfunreMbZg,嘟嘟小猪💤,31
6797526451,把孩子放农村老家，让老人带，农村小孩多，固定玩伴，能缓解孩子,臭臭臭丑小鸭,3,0,tb.1.c282e02f.UXrQ0iq9YBhcAhwdHQO9Tg,,31
6798343400,如何教导自闭症孩子,武汉市特殊教育,0,0,tb.1.76b2cc5a.uvCrnOYgB1CFcFrAY6BaZw,,31
6745278815,本人特教老师一枚，在上海从事特教行业多年，ABA教学，深入一,断A弦音,1,0,tb.1.b16c094b.hYOLYaVHaQTSu5OoMQLn4w,,31
6162855274,上海 一年多特教经验的老师和五年普校经验，比较了解星宝和普通,,19,0,tb.1.2bf1fb61.g3WlzNzEe28eI7ZqPpXfew,筱薇😍,31
6164560356,麻烦各位朋友帮忙看看，心疼,ww563756143,355,0,tb.1.81e137c4.RGkufsyhti1V3f9RQL9A5Q,小铃铛😲,31
6038600015,最近有些家长加了我微信，咨询我家宝贝怎么样了？现在统一回复，,遥远的星空回望,123,0,tb.1.59b86ee0.70w9461AVc-i15Q0x-F5Eg,,31
6798042290,诺礼儿康——专注于特殊儿童干预研究,特殊儿童干预,0,0,tb.1.f2b1ac95.JqNVYFRRltG56Iid_SXcJw,,31
6798117159,4岁的宝宝该怎么管理家庭带养？,沙拉奶瓶,0,0,tb.1.f7f2f4b7.BV00kMk3iMXGcDHQWY3wzQ,沙拉奶瓶ლ,31
5053778484,回复XXXXXX08网友4月1日16：54的问题（不好意思，系统出错）,孤独三曜,5,0,tb.1.76e081bf.v8CKbZ7zIlzOwgx5WTcmAQ,,31
6797637625,咨询我家娃是不是自闭,兔兔猪猪兔,5,0,tb.1.59b50114.NlW-Djd1ze5kRpOUsvUlzg,,31
5365480059,四岁，还是无法交流对话，怎么办？,好宝宝牛牛2013,10,0,tb.1.47d938c0.uUGN7cpOChC3Twc_M2BcfA,馄饨😘,31
6795076834,我家的昨天刚满三岁，看着他跟同龄的孩子差别太大了，只会叫爸爸,,3,0,tb.1.42c70380.49TQ60zrlY2Zvfhn1ZGsEw,贴吧用户_5Z8GeKW,31
6796606321,大家好，我的孩子是轻微的孤独症，三岁半，叫名字没反应，什么都,总仓热线,7,0,tb.1.a55a44e2.ediAmQ5ejxkGcOi3q_J9bw,甩赚掌柜💕,31
6796913088,我家娃之前叫爸爸妈妈和哥哥，但这阵子突然不开口说了，什么也不,YCY0423,2,0,tb.1.a2fba834.oLkb-9xJhtQTej0vjGIXBw,,31
6797359881,自闭症该注意些什么？,拾忆Rryear,0,0,tb.1.314a95df.tsc1KfnVOXf-XFtwgJMljA,拾忆Rr💕,31
6797587029,石家庄哪里治疗自闭症效果好（咨询电话：13131197205,,0,0,tb.1.4ab3ab.b5nxI9rGr0mqrWXSJwNYcg,贴吧用户_0NtJbZJ,31
6797449200,谁知道河北省儿童自闭症医院哪家好呀星？，。？？？？康自闭症康,梁的小小希,0,0,tb.1.96da37ad.1lTf0DlrhHmmF1VwruRW4w,南风予西✨,31
6797535250,石家庄治自闭症哪家好,HJJ韩韩,0,0,tb.1.eb511f89.j2WZKX6RlxdIZdJe3SrIPw,贴吧用户_QbG8GWS,31
6797489105,石家庄自闭症治效果好的医院（咨询电话：13131197205,吃草莓的刺猬,0,0,tb.1.2d404b4c.O38-lDuOq_qH2K6vWczBeQ,吃草莓的刺猬,31
6795135554,谁知道河北省 儿 童 自闭症医院哪家好呀星 康自闭症康复连锁,雨幕降临之际,1,0,tb.1.df10bd81.HqAwZCrMf94FKi7K2GEqdg,可爱滴娜娜🐯,31
6795110603,谁知道河北省   儿  童 自闭症医院哪家好呀星   康自闭,雨幕降临之际,1,0,tb.1.df10bd81.HqAwZCrMf94FKi7K2GEqdg,可爱滴娜娜🐯,31
6793023764,石家庄治自闭症的哪家好，星康自闭症学校是经由教育、卫生、民政,梁的小小希,1,0,tb.1.96da37ad.1lTf0DlrhHmmF1VwruRW4w,南风予西✨,31
6797422481,星康儿童康复训练中心是一所为各种心理、精神等发育障碍儿童及其,,0,0,tb.1.93c4f473.ywFRpGnlcRMQn7B3rE5sTg,贴吧用户_aAEZyGQ,31
6797416317,河北省 ，儿童医院自闭症治疗星，康自闭症连锁品牌课程包括感觉,小胖妮1105,1,0,tb.1.c5e52a07.i-uwwXn3101O_e943AMufw,,31
6797488114,石家庄自闭症治医院哪家好（咨询电话：13131197205和,吃草莓的刺猬,0,0,tb.1.2d404b4c.O38-lDuOq_qH2K6vWczBeQ,吃草莓的刺猬,31
